origin,destination
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Indianapolis,Indiana,39.7683331,-86.1583502"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Des Monies,Iowa,41.587185999999996,-93.621949"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Topeka,Kansas,39.049011,-95.67755600000001"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Frankfort,Kentucky,38.2009055,-84.8732836"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Augusta,Maine,44.310583,-69.779663"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Annapolis,Maryland,38.9786401,-76.492786"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Boston,Massachusetts,42.3602534,-71.0582912"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Lansing,Michigan,42.73377120000001,-84.5553805"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Jefferson City,Missouri,38.577359,-92.1724265"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Helena,Montana,46.592712,-112.03610900000001"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Lincoln,Nebraska,40.8,-96.66782099999999"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Carson City,Neveda,39.169461,-119.766035"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Concord,New Hampshire,43.207178000000006,-71.537476"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Trenton,New Jersey,40.2170575,-74.7429463"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Albany,New York,42.6511674,-73.754968"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Bismarck,North Dakota,46.808327,-100.783739"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Columbus,Ohio,39.9622601,-83.00070649999999"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Salem,Oregon,44.9391565,-123.033121"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Providence,Rhoda Island,41.824877,-71.413618"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Pierre,South Dakoda,44.368431,-100.354013"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Nashville,Tennessee,36.1622296,-86.7743531"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Austin,Texas,30.2711286,-97.7436995"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Montpelier,Vermont,44.260445000000004,-72.575684"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Richmond,Virginia,37.53850870000001,-77.43428"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Olympia,Washington,47.0451022,-122.89500749999999"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Charleston,West Virginia,38.3505995,-81.6332812"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Raleigh,North Carolina,35.7803977,-78.63909890000001","Cheyenne,Wyoming,41.14,-104.82"
"Bismarck,North Dakota,46.808327,-100.783739","Montgomery,Alabama,32.3669656,-86.3006485"
"Bismarck,North Dakota,46.808327,-100.783739","Juneau,Alaska,58.30194960000001,-134.419734"
"Bismarck,North Dakota,46.808327,-100.783739","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Bismarck,North Dakota,46.808327,-100.783739","Little Rock,Arkansas,34.7464809,-92.2895948"
"Bismarck,North Dakota,46.808327,-100.783739","Sacramento,California,38.5815719,-121.49439960000001"
"Bismarck,North Dakota,46.808327,-100.783739","Denver,Colorado,39.7392364,-104.98486229999999"
"Bismarck,North Dakota,46.808327,-100.783739","Hartford,Connecticut,41.764582,-72.6908547"
"Bismarck,North Dakota,46.808327,-100.783739","Dover,Delaware,39.158167999999996,-75.5243682"
"Bismarck,North Dakota,46.808327,-100.783739","Tallahassee,Florida,30.4380832,-84.2809332"
"Bismarck,North Dakota,46.808327,-100.783739","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Bismarck,North Dakota,46.808327,-100.783739","Honolulu,Hawaii,21.3250785,-157.8466442"
"Bismarck,North Dakota,46.808327,-100.783739","Boise,Idaho,43.61656,-116.20083500000001"
"Bismarck,North Dakota,46.808327,-100.783739","Springfield,Illinios,39.799749,-89.647463"
"Bismarck,North Dakota,46.808327,-100.783739","Indianapolis,Indiana,39.7683331,-86.1583502"
"Bismarck,North Dakota,46.808327,-100.783739","Des Monies,Iowa,41.587185999999996,-93.621949"
"Bismarck,North Dakota,46.808327,-100.783739","Topeka,Kansas,39.049011,-95.67755600000001"
"Bismarck,North Dakota,46.808327,-100.783739","Frankfort,Kentucky,38.2009055,-84.8732836"
"Bismarck,North Dakota,46.808327,-100.783739","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Bismarck,North Dakota,46.808327,-100.783739","Augusta,Maine,44.310583,-69.779663"
"Bismarck,North Dakota,46.808327,-100.783739","Annapolis,Maryland,38.9786401,-76.492786"
"Bismarck,North Dakota,46.808327,-100.783739","Boston,Massachusetts,42.3602534,-71.0582912"
"Bismarck,North Dakota,46.808327,-100.783739","Lansing,Michigan,42.73377120000001,-84.5553805"
"Bismarck,North Dakota,46.808327,-100.783739","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Bismarck,North Dakota,46.808327,-100.783739","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Bismarck,North Dakota,46.808327,-100.783739","Jefferson City,Missouri,38.577359,-92.1724265"
"Bismarck,North Dakota,46.808327,-100.783739","Helena,Montana,46.592712,-112.03610900000001"
"Bismarck,North Dakota,46.808327,-100.783739","Lincoln,Nebraska,40.8,-96.66782099999999"
"Bismarck,North Dakota,46.808327,-100.783739","Carson City,Neveda,39.169461,-119.766035"
"Bismarck,North Dakota,46.808327,-100.783739","Concord,New Hampshire,43.207178000000006,-71.537476"
"Bismarck,North Dakota,46.808327,-100.783739","Trenton,New Jersey,40.2170575,-74.7429463"
"Bismarck,North Dakota,46.808327,-100.783739","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Bismarck,North Dakota,46.808327,-100.783739","Albany,New York,42.6511674,-73.754968"
"Bismarck,North Dakota,46.808327,-100.783739","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Bismarck,North Dakota,46.808327,-100.783739","Bismarck,North Dakota,46.808327,-100.783739"
"Bismarck,North Dakota,46.808327,-100.783739","Columbus,Ohio,39.9622601,-83.00070649999999"
"Bismarck,North Dakota,46.808327,-100.783739","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Bismarck,North Dakota,46.808327,-100.783739","Salem,Oregon,44.9391565,-123.033121"
"Bismarck,North Dakota,46.808327,-100.783739","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Bismarck,North Dakota,46.808327,-100.783739","Providence,Rhoda Island,41.824877,-71.413618"
"Bismarck,North Dakota,46.808327,-100.783739","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Bismarck,North Dakota,46.808327,-100.783739","Pierre,South Dakoda,44.368431,-100.354013"
"Bismarck,North Dakota,46.808327,-100.783739","Nashville,Tennessee,36.1622296,-86.7743531"
"Bismarck,North Dakota,46.808327,-100.783739","Austin,Texas,30.2711286,-97.7436995"
"Bismarck,North Dakota,46.808327,-100.783739","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Bismarck,North Dakota,46.808327,-100.783739","Montpelier,Vermont,44.260445000000004,-72.575684"
"Bismarck,North Dakota,46.808327,-100.783739","Richmond,Virginia,37.53850870000001,-77.43428"
"Bismarck,North Dakota,46.808327,-100.783739","Olympia,Washington,47.0451022,-122.89500749999999"
"Bismarck,North Dakota,46.808327,-100.783739","Charleston,West Virginia,38.3505995,-81.6332812"
"Bismarck,North Dakota,46.808327,-100.783739","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Bismarck,North Dakota,46.808327,-100.783739","Cheyenne,Wyoming,41.14,-104.82"
"Columbus,Ohio,39.9622601,-83.00070649999999","Montgomery,Alabama,32.3669656,-86.3006485"
"Columbus,Ohio,39.9622601,-83.00070649999999","Juneau,Alaska,58.30194960000001,-134.419734"
"Columbus,Ohio,39.9622601,-83.00070649999999","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Columbus,Ohio,39.9622601,-83.00070649999999","Little Rock,Arkansas,34.7464809,-92.2895948"
"Columbus,Ohio,39.9622601,-83.00070649999999","Sacramento,California,38.5815719,-121.49439960000001"
"Columbus,Ohio,39.9622601,-83.00070649999999","Denver,Colorado,39.7392364,-104.98486229999999"
"Columbus,Ohio,39.9622601,-83.00070649999999","Hartford,Connecticut,41.764582,-72.6908547"
"Columbus,Ohio,39.9622601,-83.00070649999999","Dover,Delaware,39.158167999999996,-75.5243682"
"Columbus,Ohio,39.9622601,-83.00070649999999","Tallahassee,Florida,30.4380832,-84.2809332"
"Columbus,Ohio,39.9622601,-83.00070649999999","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Columbus,Ohio,39.9622601,-83.00070649999999","Honolulu,Hawaii,21.3250785,-157.8466442"
"Columbus,Ohio,39.9622601,-83.00070649999999","Boise,Idaho,43.61656,-116.20083500000001"
"Columbus,Ohio,39.9622601,-83.00070649999999","Springfield,Illinios,39.799749,-89.647463"
"Columbus,Ohio,39.9622601,-83.00070649999999","Indianapolis,Indiana,39.7683331,-86.1583502"
"Columbus,Ohio,39.9622601,-83.00070649999999","Des Monies,Iowa,41.587185999999996,-93.621949"
"Columbus,Ohio,39.9622601,-83.00070649999999","Topeka,Kansas,39.049011,-95.67755600000001"
"Columbus,Ohio,39.9622601,-83.00070649999999","Frankfort,Kentucky,38.2009055,-84.8732836"
"Columbus,Ohio,39.9622601,-83.00070649999999","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Columbus,Ohio,39.9622601,-83.00070649999999","Augusta,Maine,44.310583,-69.779663"
"Columbus,Ohio,39.9622601,-83.00070649999999","Annapolis,Maryland,38.9786401,-76.492786"
"Columbus,Ohio,39.9622601,-83.00070649999999","Boston,Massachusetts,42.3602534,-71.0582912"
"Columbus,Ohio,39.9622601,-83.00070649999999","Lansing,Michigan,42.73377120000001,-84.5553805"
"Columbus,Ohio,39.9622601,-83.00070649999999","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Columbus,Ohio,39.9622601,-83.00070649999999","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Columbus,Ohio,39.9622601,-83.00070649999999","Jefferson City,Missouri,38.577359,-92.1724265"
"Columbus,Ohio,39.9622601,-83.00070649999999","Helena,Montana,46.592712,-112.03610900000001"
"Columbus,Ohio,39.9622601,-83.00070649999999","Lincoln,Nebraska,40.8,-96.66782099999999"
"Columbus,Ohio,39.9622601,-83.00070649999999","Carson City,Neveda,39.169461,-119.766035"
"Columbus,Ohio,39.9622601,-83.00070649999999","Concord,New Hampshire,43.207178000000006,-71.537476"
"Columbus,Ohio,39.9622601,-83.00070649999999","Trenton,New Jersey,40.2170575,-74.7429463"
"Columbus,Ohio,39.9622601,-83.00070649999999","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Columbus,Ohio,39.9622601,-83.00070649999999","Albany,New York,42.6511674,-73.754968"
"Columbus,Ohio,39.9622601,-83.00070649999999","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Columbus,Ohio,39.9622601,-83.00070649999999","Bismarck,North Dakota,46.808327,-100.783739"
"Columbus,Ohio,39.9622601,-83.00070649999999","Columbus,Ohio,39.9622601,-83.00070649999999"
"Columbus,Ohio,39.9622601,-83.00070649999999","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Columbus,Ohio,39.9622601,-83.00070649999999","Salem,Oregon,44.9391565,-123.033121"
"Columbus,Ohio,39.9622601,-83.00070649999999","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Columbus,Ohio,39.9622601,-83.00070649999999","Providence,Rhoda Island,41.824877,-71.413618"
"Columbus,Ohio,39.9622601,-83.00070649999999","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Columbus,Ohio,39.9622601,-83.00070649999999","Pierre,South Dakoda,44.368431,-100.354013"
"Columbus,Ohio,39.9622601,-83.00070649999999","Nashville,Tennessee,36.1622296,-86.7743531"
"Columbus,Ohio,39.9622601,-83.00070649999999","Austin,Texas,30.2711286,-97.7436995"
"Columbus,Ohio,39.9622601,-83.00070649999999","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Columbus,Ohio,39.9622601,-83.00070649999999","Montpelier,Vermont,44.260445000000004,-72.575684"
"Columbus,Ohio,39.9622601,-83.00070649999999","Richmond,Virginia,37.53850870000001,-77.43428"
"Columbus,Ohio,39.9622601,-83.00070649999999","Olympia,Washington,47.0451022,-122.89500749999999"
"Columbus,Ohio,39.9622601,-83.00070649999999","Charleston,West Virginia,38.3505995,-81.6332812"
"Columbus,Ohio,39.9622601,-83.00070649999999","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Columbus,Ohio,39.9622601,-83.00070649999999","Cheyenne,Wyoming,41.14,-104.82"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Montgomery,Alabama,32.3669656,-86.3006485"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Juneau,Alaska,58.30194960000001,-134.419734"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Little Rock,Arkansas,34.7464809,-92.2895948"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Sacramento,California,38.5815719,-121.49439960000001"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Denver,Colorado,39.7392364,-104.98486229999999"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Hartford,Connecticut,41.764582,-72.6908547"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Dover,Delaware,39.158167999999996,-75.5243682"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Tallahassee,Florida,30.4380832,-84.2809332"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Honolulu,Hawaii,21.3250785,-157.8466442"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Boise,Idaho,43.61656,-116.20083500000001"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Springfield,Illinios,39.799749,-89.647463"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Indianapolis,Indiana,39.7683331,-86.1583502"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Des Monies,Iowa,41.587185999999996,-93.621949"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Topeka,Kansas,39.049011,-95.67755600000001"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Frankfort,Kentucky,38.2009055,-84.8732836"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Augusta,Maine,44.310583,-69.779663"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Annapolis,Maryland,38.9786401,-76.492786"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Boston,Massachusetts,42.3602534,-71.0582912"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Lansing,Michigan,42.73377120000001,-84.5553805"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Jefferson City,Missouri,38.577359,-92.1724265"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Helena,Montana,46.592712,-112.03610900000001"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Lincoln,Nebraska,40.8,-96.66782099999999"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Carson City,Neveda,39.169461,-119.766035"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Concord,New Hampshire,43.207178000000006,-71.537476"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Trenton,New Jersey,40.2170575,-74.7429463"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Albany,New York,42.6511674,-73.754968"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Bismarck,North Dakota,46.808327,-100.783739"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Columbus,Ohio,39.9622601,-83.00070649999999"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Salem,Oregon,44.9391565,-123.033121"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Providence,Rhoda Island,41.824877,-71.413618"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Pierre,South Dakoda,44.368431,-100.354013"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Nashville,Tennessee,36.1622296,-86.7743531"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Austin,Texas,30.2711286,-97.7436995"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Montpelier,Vermont,44.260445000000004,-72.575684"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Richmond,Virginia,37.53850870000001,-77.43428"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Olympia,Washington,47.0451022,-122.89500749999999"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Charleston,West Virginia,38.3505995,-81.6332812"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Oklahoma City,Oklahoma,35.4729886,-97.5170536","Cheyenne,Wyoming,41.14,-104.82"
"Salem,Oregon,44.9391565,-123.033121","Montgomery,Alabama,32.3669656,-86.3006485"
"Salem,Oregon,44.9391565,-123.033121","Juneau,Alaska,58.30194960000001,-134.419734"
"Salem,Oregon,44.9391565,-123.033121","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Salem,Oregon,44.9391565,-123.033121","Little Rock,Arkansas,34.7464809,-92.2895948"
"Salem,Oregon,44.9391565,-123.033121","Sacramento,California,38.5815719,-121.49439960000001"
"Salem,Oregon,44.9391565,-123.033121","Denver,Colorado,39.7392364,-104.98486229999999"
"Salem,Oregon,44.9391565,-123.033121","Hartford,Connecticut,41.764582,-72.6908547"
"Salem,Oregon,44.9391565,-123.033121","Dover,Delaware,39.158167999999996,-75.5243682"
"Salem,Oregon,44.9391565,-123.033121","Tallahassee,Florida,30.4380832,-84.2809332"
"Salem,Oregon,44.9391565,-123.033121","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
